Region;Country;City;Altitude;Tmin;Tmax;Twb;Voltage;Frequency;Tollerance;Elec_Norm;Press_Norm;ISO
NA - North America;Georgia;Decatur County Industrial;43;-7,3;39;33,4;480;60;10;UL;ASME;US
NA - North America;Georgia;Dekalb-Peachtree;305;-14;40,1;29,3;480;60;10;UL;ASME;US
NA - North America;Georgia;Dobbins;326;-16,1;39,6;28,5;480;60;10;UL;ASME;US
NA - North America;Georgia;Dublin Municipal;94;-10,6;42,3;30;480;60;10;UL;ASME;US
NA - North America;Georgia;Folsom Field;294;-16;39,2;29,4;480;60;10;UL;ASME;US
NA - North America;Georgia;Fulton County;256;-13,8;39,5;27,9;480;60;10;UL;ASME;US
NA - North America;Georgia;Hunter Aaf;13;-9;40,4;30;480;60;10;UL;ASME;US
NA - North America;Georgia;Hunter Field;164;-19,7;41;31;480;60;10;UL;ASME;US
NA - North America;Georgia;Lagrange-Callaway;208;-14;40,8;32;480;60;10;UL;ASME;US
NA - North America;Georgia;Lawson Aaf;71;-13,1;41,1;31,2;480;60;10;UL;ASME;US
NA - North America;Georgia;Lee Gilmer Memorial;389;-13,5;39;30,8;480;60;10;UL;ASME;US
NA - North America;Georgia;Malcolm Mckinnon;5;-7,4;37,6;29;480;60;10;UL;ASME;US
NA - North America;Georgia;Middle Georgia Regional;105;-11,5;41;29,7;480;60;10;UL;ASME;US
NA - North America;Georgia;Moody;71;-11,5;39,4;30,9;480;60;10;UL;ASME;US
NA - North America;Georgia;Moultrie Municipal;86;-6;39,2;28,6;480;60;10;UL;ASME;US
NA - North America;Georgia;Newnan-Coweta County;296;-13,7;38,1;28,3;480;60;10;UL;ASME;US
NA - North America;Georgia;Newton 11 Sw;48;-9,7;39;28,2;480;60;10;UL;ASME;US
NA - North America;Georgia;Richard B Russell Regional;195;-14,6;40,9;27,9;480;60;10;UL;ASME;US
NA - North America;Georgia;Robins;90;-11,4;41,5;29,7;480;60;10;UL;ASME;US
NA - North America;Georgia;Savannah Hilton Head;14;-8,9;40;29,5;480;60;10;UL;ASME;US
NA - North America;Georgia;Statesboro-Bullock Co;57;-9,5;41,3;33,1;480;60;10;UL;ASME;US
NA - North America;Georgia;Sw Georgia Regional;58;-10,5;40,4;32;480;60;10;UL;ASME;US
NA - North America;Georgia;Thomas County;888;-27,3;43,9;25;480;60;10;UL;ASME;US
NA - North America;Georgia;Thomaston-Upson Co;243;-12,1;41,2;36,2;480;60;10;UL;ASME;US
NA - North America;Georgia;Thomson-Mcduffie County;152;-13,3;41,3;31,2;480;60;10;UL;ASME;US
NA - North America;Georgia;Valdosta Regional;60;-9,9;40,2;29,6;480;60;10;UL;ASME;US
NA - North America;Georgia;Vidalia Regional;84;-8,1;41,8;30,1;480;60;10;UL;ASME;US
NA - North America;Georgia;Watkinsville 5 Sse;226;-13,4;40,6;27,3;480;60;10;UL;ASME;US
NA - North America;Georgia;Waycross-Ware County;43;-8,1;39,9;30;480;60;10;UL;ASME;US
NA - North America;Georgia;Winder-Borrow;287;-10,8;40,5;32;480;60;10;UL;ASME;US
NA - North America;Hawaii;Hilo;12;13,3;33,2;26,7;480;60;10;UL;ASME;US
NA - North America;Hawaii;Honolulu;2;12,6;34,6;27,4;480;60;10;UL;ASME;US
NA - North America;Hawaii;Kahului;16;10,8;35,1;29,4;480;60;10;UL;ASME;US
NA - North America;Hawaii;Kalaeloa;10;6;35,8;30,5;480;60;10;UL;ASME;US
NA - North America;Hawaii;Kaneohe Mcas;7;12,3;33,7;28,9;480;60;10;UL;ASME;US
NA - North America;Hawaii;Kona;13;-3,4;34;26,7;480;60;10;UL;ASME;US
NA - North America;Hawaii;Lihue;31;11,7;32,3;26,4;480;60;10;UL;ASME;US
NA - North America;Hawaii;Molokai;135;11,1;34,3;29,6;480;60;10;UL;ASME;US
NA - North America;Hawaii;North Equatorial 2 Buoy;3;20,8;32,1;29,7;480;60;10;UL;ASME;US
NA - North America;Idaho;Boise;858;-24,6;42,7;22,8;480;60;10;UL;ASME;US
NA - North America;Idaho;Burley Municipal;1266;-26,4;40,9;27,1;480;60;10;UL;ASME;US
NA - North America;Idaho;Caldwell Industrial;740;-20,9;41,9;25,5;480;60;10;UL;ASME;US
NA - North America;Idaho;Challis Amos;1536;-34,5;38,4;19,8;480;60;10;UL;ASME;US
NA - North America;Idaho;Coeur D'Alene;703;-27;39,4;23,5;480;60;10;UL;ASME;US
NA - North America;Idaho;Derby Field;1189;-27;43,8;31,5;480;60;10;UL;ASME;US
NA - North America;Idaho;Idaho Falls Regional;1441;-33,2;38,7;23,5;480;60;10;UL;ASME;US
NA - North America;Idaho;Jerome County;1234;-22,8;40,1;26,3;480;60;10;UL;ASME;US
NA - North America;Idaho;Lemhi County;1233;-30,9;38,6;24,7;480;60;10;UL;ASME;US
NA - North America;Idaho;Lewiston-Nez Perce Co Regl;438;-21,4;43,5;25;480;60;10;UL;ASME;US
NA - North America;Idaho;Magic Valley Regional;1265;-22,3;40,5;23,7;480;60;10;UL;ASME;US
NA - North America;Idaho;Mccall Municipal;1530;-29,7;35,4;19,6;480;60;10;UL;ASME;US
NA - North America;Idaho;Mountain Home;913;-26,5;42,6;26,3;480;60;10;UL;ASME;US
NA - North America;Idaho;Mullan Awr;1011;-29,2;35,3;22,3;480;60;10;UL;ASME;US
NA - North America;Idaho;Mullan Pass;1837;-29,6;30,5;18;480;60;10;UL;ASME;US
NA - North America;Idaho;Pocatello Regional;1357;-30,7;39,9;25,2;480;60;10;UL;ASME;US
NA - North America;Idaho;Rexburg-Madison County;1481;-32,8;37,7;21,5;480;60;10;UL;ASME;US
NA - North America;Idaho;Sandpoint;648;-25;37,2;27;480;60;10;UL;ASME;US
NA - North America;Idaho;Stanley Ranger Station;1980;-36,9;34,1;18,1;480;60;10;UL;ASME;US
NA - North America;Illinois;Abraham Lincoln Capital;181;-28,6;38,7;29,1;480;60;10;UL;ASME;US
NA - North America;Illinois;Cairo Regional;98;-20,8;46,7;35,2;480;60;10;UL;ASME;US
NA - North America;Illinois;Carmi Municipal;118;-20,2;40,6;29,5;480;60;10;UL;ASME;US
NA - North America;Illinois;Central Illinois Regional;264;-28,8;39;29,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Centralia Municipal;163;-23,8;40,5;32,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Champaign 9 Sw;213;-30,9;36,9;29,3;480;60;10;UL;ASME;US
NA - North America;Illinois;Chicago Executive;194;-27,1;39,6;27,5;480;60;10;UL;ASME;US
NA - North America;Illinois;Chicago Midway;187;-27,6;40,4;29,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Chicago O'Hare;202;-28,4;39,3;28,5;480;60;10;UL;ASME;US
NA - North America;Illinois;Chicago Rockford;223;-31,4;38,5;30,1;480;60;10;UL;ASME;US
NA - North America;Illinois;Coles County Memorial;220;-26,5;41,2;28,7;480;60;10;UL;ASME;US
NA - North America;Illinois;Decatur;206;-27,1;39,2;30,7;480;60;10;UL;ASME;US
NA - North America;Illinois;Dekalb Taylor Municipal;279;-28,8;37,5;28,9;480;60;10;UL;ASME;US
NA - North America;Illinois;Dupage Count;230;-29,7;37,7;31,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Edgar County;199;-30,1;38,7;29,5;480;60;10;UL;ASME;US
NA - North America;Illinois;Effingham County Memorial;179;-27,3;44,2;36,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Flora Municipal;144;-25,4;40,5;31,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Galesburg Municipal;233;-30,6;45,6;31,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Glenview Nas;199;-27,6;40;30;480;60;10;UL;ASME;US
NA - North America;Illinois;Greater Kankakee;192;-31,4;40,5;29,2;480;60;10;UL;ASME;US
NA - North America;Illinois;Greater Peoria Regional;198;-28,7;38,9;29,3;480;60;10;UL;ASME;US
NA - North America;Illinois;Harrisburg-Raleigh;121;-22,1;40,4;29,7;480;60;10;UL;ASME;US
NA - North America;Illinois;Illinois Valley Regional;199;-27,2;41,1;28,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Jacksonville Municipal;190;-25,6;40,2;29,1;480;60;10;UL;ASME;US
NA - North America;Illinois;Joliet Regional;177;-32,2;38,9;29,3;480;60;10;UL;ASME;US
NA - North America;Illinois;Lawrenceville Municipal;131;-23,9;40,5;30,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Lewis University;195;-29,1;38,1;29,5;480;60;10;UL;ASME;US
NA - North America;Illinois;Logan County;182;-27,7;41,1;31,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Macomb Municipal;216;-29,4;40,2;29,2;480;60;10;UL;ASME;US
NA - North America;Illinois;Macon County;616;-19,4;37,3;26,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Marseilles;225;-29,9;39,2;29;480;60;10;UL;ASME;US
NA - North America;Illinois;Metropolis Municipal;117;-19,3;40;32;480;60;10;UL;ASME;US
NA - North America;Illinois;Morris Municipal;178;-28,5;37,2;27,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Mount Vernon Outland;146;-28,4;40;29,9;480;60;10;UL;ASME;US
NA - North America;Illinois;Mt Carmel Municipal;161;-23,1;40,3;29,1;480;60;10;UL;ASME;US
NA - North America;Illinois;Olney-Noble;147;-25,1;47;38,2;480;60;10;UL;ASME;US
NA - North America;Illinois;Pittsfield-Penstone Municipal;216;-25,7;41,3;29,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Quad City;180;-33,2;39;30,3;480;60;10;UL;ASME;US
NA - North America;Illinois;Quincy Regional;234;-27,2;40,1;30;480;60;10;UL;ASME;US
NA - North America;Illinois;Rantoul Natl Aviation Center;225;-28,2;38,9;33,2;480;60;10;UL;ASME;US
NA - North America;Illinois;Robinson Municipal;141;-25,2;39,3;33;480;60;10;UL;ASME;US
NA - North America;Illinois;Rochelle Municipal;238;-39,5;37,4;29,8;480;60;10;UL;ASME;US
NA - North America;Illinois;Scott;140;-24,8;40;30,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Shabbona 5 Nne;262;-32;36,3;27,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Shawnee Regional;327;-17,5;45,9;29,7;480;60;10;UL;ASME;US
NA - North America;Illinois;Southern Illinois;124;-22,4;40,2;28,7;480;60;10;UL;ASME;US
NA - North America;Illinois;St Louis Downtown;126;-23,5;40,8;29,6;480;60;10;UL;ASME;US
NA - North America;Illinois;Taylorville Municipal;190;-27,3;43,4;30;480;60;10;UL;ASME;US
NA - North America;Illinois;U Of Illinois Willard;230;-29,6;37,4;30;480;60;10;UL;ASME;US
NA - North America;Illinois;Vermilion County;202;-28;38,8;29,4;480;60;10;UL;ASME;US
NA - North America;Illinois;Waukegan National;222;-27,4;38,7;27,3;480;60;10;UL;ASME;US
NA - North America;Illinois;Whiteside County;197;-31,1;39;32,2;480;60;10;UL;ASME;US
NA - North America;Indiana;Auburn Municipal;467;-6,9;42,2;25,8;480;60;10;UL;ASME;US
NA - North America;Indiana;Delaware County;286;-27,2;38,2;28,3;480;60;10;UL;ASME;US
NA - North America;Indiana;Eagle Creek Airpark;251;-26,3;37,6;28,2;480;60;10;UL;ASME;US
NA - North America;Indiana;Evansville Regional;122;-23,2;39,5;28,7;480;60;10;UL;ASME;US
NA - North America;Indiana;Fort Wayne;241;-28,6;38,3;29,1;480;60;10;UL;ASME;US
NA - North America;Indiana;Freeman Field;150;-18,9;40,3;29,8;480;60;10;UL;ASME;US
NA - North America;Indiana;Goshen Municipal;253;-28;38,1;28,8;480;60;10;UL;ASME;US
NA - North America;Indiana;Grissom;248;-29;39,2;29,5;480;60;10;UL;ASME;US
NA - North America;Indiana;Huntingburg Regional;161;-24,1;37,7;29,5;480;60;10;UL;ASME;US
NA - North America;Indiana;Indianapolis;241;-28,4;38,3;29,1;480;60;10;UL;ASME;US
NA - North America;Indiana;Monroe County;257;-28,3;39,7;28,6;480;60;10;UL;ASME;US
NA - North America;Indiana;Porter County Municipal;235;-28,2;39,1;29,4;480;60;10;UL;ASME;US
NA - North America;Indiana;Purdue University;183;-29,1;39;31,4;480;60;10;UL;ASME;US
NA - North America;Indiana;Salem-Leckrone;174;-24,2;39;29;480;60;10;UL;ASME;US
NA - North America;Indiana;Smith Field;364;-21,2;40,5;28;480;60;10;UL;ASME;US
NA - North America;Indiana;South Bend;236;-28,2;38,4;29,5;480;60;10;UL;ASME;US
NA - North America;Indiana;Terre Haute;175;-28,5;39,1;30,8;480;60;10;UL;ASME;US
NA - North America;Indiana;Warsaw Municipal;259;-28;38,9;37,7;480;60;10;UL;ASME;US
NA - North America;Iowa;Algona Municipal;372;-31,6;38,1;30,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Ames Municipal;291;-33,2;37,8;29,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Ankeny Regional;277;-30;40,7;30,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Atlantic Municipal;360;-31,3;40;30,2;480;60;10;UL;ASME;US
NA - North America;Iowa;Audubon County;392;-30,2;40,1;30,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Boone;910;-20,2;44,7;36,3;480;60;10;UL;ASME;US
NA - North America;Iowa;Boone Municipal;354;-32,6;38,5;30,2;480;60;10;UL;ASME;US
NA - North America;Iowa;Carroll;367;-29,8;40;30,2;480;60;10;UL;ASME;US
NA - North America;Iowa;Chariton Municipal;320;-29,7;40,3;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;Clarion Municipal;354;-31,6;39,8;31,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Clinton Municipal;213;-30,5;37,9;29,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Council Bluffs Municipal;382;-25,2;39;32,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Creston Municipal;394;-28,3;40,3;30,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Davenport Municipal;230;-33,8;37,9;28,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Decorah Municipal;353;-32,4;38,2;28,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Des Moines;292;-28,9;39,8;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;Des Moines 17 E;281;-30,6;39;28,7;480;60;10;UL;ASME;US
NA - North America;Iowa;Dubuque Regional;322;-32,8;36,9;29,2;480;60;10;UL;ASME;US
NA - North America;Iowa;Estherville Municipal;401;-32,5;38;29,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Fairfield Municipal;244;-28,3;42;31;480;60;10;UL;ASME;US
NA - North America;Iowa;Fort Dodge Regional;352;-32,6;38,8;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;Fort Madison Municipal;221;-25,9;39,9;31,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Harlan Municipal;375;-31,7;37,3;28,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Iowa City Municipal;198;-30,4;39,6;29,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Keokuk Municipal;205;-27,9;40,2;29,7;480;60;10;UL;ASME;US
NA - North America;Iowa;Lamoni Municipal;346;-27,8;39,7;28,1;480;60;10;UL;ASME;US
NA - North America;Iowa;Le Mars Municipal;365;-32,4;39,3;31,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Marshalltown Municipal;297;-31,9;37,6;29,3;480;60;10;UL;ASME;US
NA - North America;Iowa;Mason City Municipal;373;-33,5;38,1;29,9;480;60;10;UL;ASME;US
NA - North America;Iowa;Monticello Regional;259;-34,1;38,6;33,3;480;60;10;UL;ASME;US
NA - North America;Iowa;Muscatine Municipial;167;-35,2;42,1;34,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Newton Municipal;291;-31,5;38,2;31,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Northeast Iowa Regional;343;-34,4;38,2;30,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Orange City Municipal;431;-30,6;38,8;31,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Ottumwa Regional;257;-29,7;40,1;30,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Pella Municipal;270;-29,4;41,1;29,3;480;60;10;UL;ASME;US
NA - North America;Iowa;Red Oak Municipal;318;-30,9;40,1;32;480;60;10;UL;ASME;US
NA - North America;Iowa;Schenck Field;302;-33,9;40,2;31,4;480;60;10;UL;ASME;US
NA - North America;Iowa;Se Iowa Regional;211;-29,6;39,2;30,1;480;60;10;UL;ASME;US
NA - North America;Iowa;Shenandoah Municipal;296;-33,3;40,9;31,8;480;60;10;UL;ASME;US
NA - North America;Iowa;Sioux Gateway;334;-30,3;40,5;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;Spencer Municipal;408;-34,2;38,9;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;Storm Lake Municipal;454;-31,3;39;29,5;480;60;10;UL;ASME;US
NA - North America;Iowa;The Eastern Iowa;265;-32,2;38,2;31,3;480;60;10;UL;ASME;US
NA - North America;Iowa;Vinton Veterans Memorial;258;-33,2;38,6;29,7;480;60;10;UL;ASME;US
NA - North America;Iowa;Washington Municipal;230;-28,9;47,7;32,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Waterloo Municipal;265;-35,9;38,7;29,6;480;60;10;UL;ASME;US
NA - North America;Iowa;Webster City Municipal;342;-30,2;44,6;31,8;480;60;10;UL;ASME;US
NA - North America;Kansas;Blosser Municipal;448;-24,2;43,3;29,2;480;60;10;UL;ASME;US
NA - North America;Kansas;Chanute Martin Johnson;300;-25,6;43,2;28,4;480;60;10;UL;ASME;US
NA - North America;Kansas;Coffeyville Municipal;229;-26,9;44,3;31,6;480;60;10;UL;ASME;US
NA - North America;Kansas;Colonel James Jabara;433;-23,4;43,7;28,9;480;60;10;UL;ASME;US
NA - North America;Kansas;Dodge City Regional;787;-23,1;43,4;26,5;480;60;10;UL;ASME;US
NA - North America;Kansas;Elkhart-Morton County;1104;-20,7;42,1;25,2;480;60;10;UL;ASME;US
NA - North America;Kansas;Emporia Municipal;365;-24,6;43,3;27,8;480;60;10;UL;ASME;US
NA - North America;Kansas;Forbes Field;325;-25,4;43,7;29,1;480;60;10;UL;ASME;US
NA - North America;Kansas;Garden City Regional;878;-24,9;42,7;26,5;480;60;10;UL;ASME;US
NA - North America;Kansas;Goodland Municipal;1114;-28;41,9;25,1;480;60;10;UL;ASME;US
NA - North America;Kansas;Great Bend Municipal;573;-22,2;43,6;26,9;480;60;10;UL;ASME;US
NA - North America;Kansas;Hays Regional;609;-23,2;44,6;26,4;480;60;10;UL;ASME;US
NA - North America;Kansas;Hill City Municipal;667;-25,3;44,8;26,9;480;60;10;UL;ASME;US
NA - North America;Kansas;Hutchinson Municipal;470;-24;44;29,7;480;60;10;UL;ASME;US
NA - North America;Kansas;Independence Municipal;298;-34,9;46,2;37,8;480;60;10;UL;ASME;US
NA - North America;Kansas;Johnson County Executive;326;-23,9;42,1;28,3;480;60;10;UL;ASME;US
NA - North America;Kansas;Lawrence Municipal;254;-28,1;43,6;29,5;480;60;10;UL;ASME;US
NA - North America;Kansas;Liberal Mid-America Regional;876;-22,9;43,2;25,7;480;60;10;UL;ASME;US
NA - North America;Kansas;Manhattan 6 Ssw;347;-25,8;42,9;28,2;480;60;10;UL;ASME;US
NA - North America;Kansas;Manhattan Regional;322;-27,8;44,3;28,7;480;60;10;UL;ASME;US
NA - North America;Kansas;Marshall Airfield;325;-25,8;43,1;30;480;60;10;UL;ASME;US
NA - North America;Kansas;Mcconnell;418;-21,3;43,1;30,6;480;60;10;UL;ASME;US
NA - North America;Kansas;Medicine Lodge;468;-22,7;44,8;27,6;480;60;10;UL;ASME;US
NA - North America;Kansas;New Century Aircenter;331;-24,9;42,5;29,5;480;60;10;UL;ASME;US
NA - North America;Kansas;Newton-City-County;467;-23;42,3;27,6;480;60;10;UL;ASME;US
NA - North America;Kansas;Oakley 19 Ssw;875;-25,5;44,5;24,6;480;60;10;UL;ASME;US
NA - North America;Kansas;Philip Billard Municipal;267;-24,9;43;28,8;480;60;10;UL;ASME;US
NA - North America;Kansas;Pratt Industrial;595;-23,5;43,5;26,2;480;60;10;UL;ASME;US
NA - North America;Kansas;Russell Municipal;568;-25;44,8;30,9;480;60;10;UL;ASME;US
NA - North America;Kansas;Salina Municipal;387;-24,5;44,4;30,2;480;60;10;UL;ASME;US
NA - North America;Kansas;Strother Field;351;-23,5;43,6;28,3;480;60;10;UL;ASME;US
NA - North America;Kansas;Tri-Township;188;-36,5;39,8;28,6;480;60;10;UL;ASME;US
NA - North America;Kansas;Wichita Eisenhower Natl;403;-21,8;43,8;28,4;480;60;10;UL;ASME;US
NA - North America;Kentucky;Barkley Regional;126;-22,2;40,1;28,9;480;60;10;UL;ASME;US
NA - North America;Kentucky;Blue Grass;299;-23,9;38,9;28,2;480;60;10;UL;ASME;US
NA - North America;Kentucky;Bowling Green;161;-19,2;42,3;29,1;480;60;10;UL;ASME;US
NA - North America;Kentucky;Bowling Green 21 Nne;241;-21,2;40,1;28,1;480;60;10;UL;ASME;US
NA - North America;Kentucky;Bowman Field;165;-22,7;40,2;30,4;480;60;10;UL;ASME;US
NA - North America;Kentucky;Campbell Aaf;175;-22,1;40,4;30;480;60;10;UL;ASME;US
NA - North America;Kentucky;Capital City;245;-23,6;39,6;30,6;480;60;10;UL;ASME;US
NA - North America;Kentucky;Cincinnati Northern Ky;265;-26,7;38,9;28,3;480;60;10;UL;ASME;US
NA - North America;Kentucky;Godman Aaf;230;-25,2;39,8;31;480;60;10;UL;ASME;US
NA - North America;Kentucky;Henderson City-County;118;-28,6;38,8;29,2;480;60;10;UL;ASME;US
NA - North America;Kentucky;Julian Carroll;416;-22,8;37,8;28,1;480;60;10;UL;ASME;US
NA - North America;Kentucky;Lake Cumberland Regional;283;-18,6;41;28,4;480;60;10;UL;ASME;US
NA - North America;Kentucky;London-Corbin;362;-19,9;39,1;28,2;480;60;10;UL;ASME;US
NA - North America;Kentucky;Louisville;149;-23;40,3;29;480;60;10;UL;ASME;US
NA - North America;Kentucky;Middlesboro-Bell County;352;-20,5;41,3;29,9;480;60;10;UL;ASME;US
NA - North America;Kentucky;Owensboro-Daviess Co Regional;123;-20,2;41,4;30,1;480;60;10;UL;ASME;US
NA - North America;Kentucky;Shelbyville Municipal;245;-29,7;39;28,2;480;60;10;UL;ASME;US
NA - North America;Kentucky;Somerset;32;-23,7;39,7;27,7;480;60;10;UL;ASME;US
NA - North America;Kentucky;Warren Field;12;-12,1;39,2;32,8;480;60;10;UL;ASME;US
NA - North America;Louisiana;Acadiana Regional;7;-6,9;39,8;28,7;480;60;10;UL;ASME;US
NA - North America;Louisiana;Alexandria Esler Regional;36;-9,7;42,3;31,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;Barksdale;51;-11,7;42,3;32,4;480;60;10;UL;ASME;US
NA - North America;Louisiana;Baton Rouge Metropolitan;20;-8,8;39,4;29,5;480;60;10;UL;ASME;US
NA - North America;Louisiana;Boothville;0;-4,1;35,4;29,6;480;60;10;UL;ASME;US
NA - North America;Louisiana;Grand Isle;10;-3,4;36,7;31,9;480;60;10;UL;ASME;US
NA - North America;Louisiana;Harry P Williams Memorial;3;-7,8;39,2;32,4;480;60;10;UL;ASME;US
NA - North America;Louisiana;Lafayette 13 Se;11;-7,5;38,3;28,5;480;60;10;UL;ASME;US
NA - North America;Louisiana;Lafayette Regional;12;-7,8;39,1;31,8;480;60;10;UL;ASME;US
NA - North America;Louisiana;Lake Charles Regional;3;-7,1;40;30,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;Lakefront;3;-5,2;40,4;31,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;Louis Armstrong New Orleans;1;-6;38,2;29,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;Monroe 26 N;27;-12,2;41,9;30,1;480;60;10;UL;ASME;US
NA - North America;Louisiana;Monroe Regional;24;-10;41,4;31;480;60;10;UL;ASME;US
NA - North America;Louisiana;Natchitoches Regional;37;-8,7;43,3;31,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;New Orleans Nas;1;-7,5;37,9;31;480;60;10;UL;ASME;US
NA - North America;Louisiana;Peason Ridge;111;-10;41,4;28,2;480;60;10;UL;ASME;US
NA - North America;Louisiana;Shreveport Downtown;55;-9,3;42,4;28,7;480;60;10;UL;ASME;US
NA - North America;Louisiana;Shreveport Regional;77;-10;42;27,8;480;60;10;UL;ASME;US
NA - North America;Louisiana;Slidell Municipal;8;-8,2;39,8;28,9;480;60;10;UL;ASME;US
NA - North America;Louisiana;Southwest Pass;0;-2,2;35,2;29,7;480;60;10;UL;ASME;US
NA - North America;Louisiana;Vicksburg Tallulah Regional;26;-10,6;41,1;30,4;480;60;10;UL;ASME;US
NA - North America;Louisiana ;Mid Gulf Buoy 42001;0;10,8;32,3;28,8;480;60;10;UL;ASME;US
NA - North America;Maine;Auburn Lewiston Municipal;88;-33,4;36,3;26,7;480;60;10;UL;ASME;US
NA - North America;Maine;Augusta State;107;-28;36,4;26,8;480;60;10;UL;ASME;US
NA - North America;Maine;Bangor;45;-32,6;36,6;27,2;480;60;10;UL;ASME;US
NA - North America;Maine;Brunswick Nas;21;-30;36,9;27,1;480;60;10;UL;ASME;US
NA - North America;Maine;Caribou Municipal;190;-36,5;34,8;26,1;480;60;10;UL;ASME;US
NA - North America;Maine;Clayton Lake;314;-40;32,9;24,6;480;60;10;UL;ASME;US
NA - North America;Maine;Hancock Co-Bar Harbor;27;-27,7;34,8;25,4;480;60;10;UL;ASME;US
