commessa;model;matricola;region;country;branch;customer;yearmachine;yearstp;codmould;codbottle;LITRI
0R036;SFR 20 EVO;2073;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;SPA ATLAS BOTTLING CORPORATION ABCPEPSI;2012;2014;10037065/00;C004891_01;1
0R030;SFR 8 EVO;1995;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;SPA ATLAS BOTTLING CORPORATION ABCPEPSI;2012;2014;10037061/00;C004888_01;2
0L177;SFL 6/6;2320;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;SARL BGS SOUMMAM;2015;2014;10037023/00;C006131_00;1,5
0L064;CIB LAB SFL 6/4L;1985;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;OOO SIGMA;2011;2014;10036868/00;C300470_01;3
0L064;CIB LAB SFL 6/4L;1985;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;OOO SIGMA;2011;2014;10036991/00;C300470_01;3
0L059;SFL 6/6;2053;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2010;2014;10036876/00;C006123_00;1,75
0L005;SFL 4/4 XL;1963;SA4 - Andina Region & Caribe;GUATEMALA;SIPA MEXICO & ANDINA;PROVEEDORA DE SERVICIOS SOCIEDAD ANONIMA;2011;2014;10121301/00;C006016_00;0,5
0R132;SFR 12 EVO;2361;E3 - East Europe;BIELORUSSIA;SIPA RUSSIA;SAVUSHKIN PRODUCT JSC;2013;2014;10036872/00;C006116_00;0,267
0R132;SFR 12 EVO;2361;E3 - East Europe;BIELORUSSIA;SIPA RUSSIA;SAVUSHKIN PRODUCT JSC;2013;2014;10036839/00;C006117_00;0,4
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036692/00;C006049_02;0,5
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036717/00;C006056_01;0,35
0R089;SFR Evo Cib-Lab SFR 24 Evo 2 HF Syn;2366;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;EMBOTELLADORA CARAL S.A.C.;2014;2014;10036767/00;C006022_02;0,5
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036721/00;C006059_01;0,35
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036687/00;C006054_01;0,35
0L059;SFL 6/6;2053;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2010;2014;10036723/00;C006042_01;0,2
0L059;SFL 6/6;2053;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2010;2014;10036722/00;C006042_01;0,2
0L059;SFL 6/6;2053;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2010;2014;10036691/00;C006042_01;0,2
0R087;SFR-8 EVO SY;2240;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;THE BEVERAGE COMPANY PTY LTD - 11SIP01;2013;2014;10036615/00;C006102_00;1,5
0L181;SFL4/3 XL;2348;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC.;2015;2014;30322575/00;C005500_15;1GAL
0L224;SFL6/6 XXL;2416;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC. FOOD SERVICE OILS BUS UNIT BLDG #6;2015;2014;30322575/00;C005500_15;1GAL
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036657/00;C006050_01;1,25
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036630/00;C006045_01;0,33
0L120;SFL 6/4 L Cib-Lab;2233;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;BIPLAST AG;2014;2014;10036675/00;C006100_01;1
0R147;SFR/16 EVO 3 SINCRO;2399;ME - Middle East;QATAR;SIPA MIDDLE EAST;COCA-COLA AL MANA WLL;2020;2014;10036589/00;C006048_02;1,5
0L224;SFL6/6 XXL;2416;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC. FOOD SERVICE OILS BUS UNIT BLDG #6;2015;2014;30321356/00 30321397/00;C005500_13 C005500_15;1GAL
0R046;SFR12 Evo;2103;SA4 - Andina Region & Caribe;ELSALVADOR;SIPA MEXICO & ANDINA;SAN MIGUEL PET EL SALVADOR SA DE CV;2011;2014;10121294/00;C200712_02;0,2
0R099;SFR 20 Evo 2 Syn;2261;FE2 - Rest of Far East & Oceania;PHILIPPINES;SIPA FAR EAST;UNIVERSAL ROBINA CORPORATION;2015;2014;10036355/00;C006092_00;0,5
0R092;SFR 12 EVO;2254;ME - Middle East;GIORDANIA;SIPA MIDDLE EAST;GHADEER MINERAL WATER CO./NESTLE' WATERS JORDAN;2012;2014;10036247/00;CC006097_00;0,5
0L170;SFL 6/6;2313;E1 - West Europe;ITALIA;SIPA WEST EUROPE;LOGOPLASTE POMEZIA SRL;2014;2014;10036292/00;C006099_00;0,25
0L108;SFL4/4;2167;E2 - North Europe;GERMANIA;SIPA WEST EUROPE;SICON GMBH & CO. KG;2014;2014;10035723;C006002_00;0,5Lt
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036231/00;C006076_01;0,5
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036235/00;C006075_02;0,75
0L182;SFL 4/4;2349;FE2 - Rest of Far East & Oceania;MALESIA;SIPA FAR EAST;EVERGREEN LIVESTOCK SDN BHD;2019;2014;10036074/00;C006044_00;0,8
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036223/00;C006073_01;0,5
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036068/00;C006080_01;1,5
0L182;SFL 4/4;2349;FE2 - Rest of Far East & Oceania;MALESIA;SIPA FAR EAST;EVERGREEN LIVESTOCK SDN BHD;2019;2014;10036148/00;C006043_00;1
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10035284/00;C006071_02;0,25
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036049/00;C006077_01;1
0L182;SFL 4/4;2349;FE2 - Rest of Far East & Oceania;MALESIA;SIPA FAR EAST;EVERGREEN LIVESTOCK SDN BHD;2019;2014;10036074/00;C006046_00;0,75
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10036060/00;C006075_01;0,75
0L178;SFL4/4;2345;E1 - West Europe;ITALIA;SIPA WEST EUROPE;PONTI SPA;2014;2014;10036059/00;C005965_01;0,119
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10035997/00;C006071_01;0,25
0R104;SFR 12 EVO SY;2266;E2 - North Europe;NORVEGIA;SIPA POLAND;PETPACK DRIKKER AS;2013;2014;10035985/00;C006017_02;1
0R104;SFR 12 EVO SY;2266;E2 - North Europe;NORVEGIA;SIPA POLAND;PETPACK DRIKKER AS;2013;2014;10035986/00;C006021_03;0,5
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10035984/00;C006073_00;0,5
0R061;SFR 20 EVO SY;2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2014;10035676/00;C005639_01;1,25
0R038;SFR 20 EVO SY;2075;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2011;2014;10035650;C005639_01;1,25
0R093;SFR 12 EVO;2255;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2013;2014;10035633;C005639_01;1,25
0R137;SFR 24 EVO SY;2365;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2015;2014;10035641/00;CC005895_01;0,5
0L179;SFL4/4;2346;E2 - North Europe;SVIZZERA(EFTA);SIPA WEST EUROPE;HOLDERHOF PRODUKTIONS AG;2014;2014;10035995/00;C006076_00;0,5
0R086;SFR 20 EVO;2221;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA FAR EAST;URC VIETNAM CO., LTD;2015;2014;10038322/00;C005961_02;0,5
0L188;SFL6/6 SS;2454;SA4 - Andina Region & Caribe;COLOMBIA;SIPA MEXICO & ANDINA;RPM COLOMBIA SAS;2014;2014;10037979/01;C006199_01;0,4
0R068;SFR 12 EVO;2174;E2 - North Europe;NORVEGIA;SIPA POLAND;LERUM AS;2012;2014;10038303;C006194_02;0,75
0R068;SFR 12 EVO;2174;E2 - North Europe;NORVEGIA;SIPA POLAND;LERUM AS;2012;2014;10038301/00;C006207_01;1,5
0L166;SFL 2/2(SF 1s cib lab);2309;E2 - North Europe;OLANDA;SIPA WEST EUROPE;EUROKEG B.V.;2013;2014;30319638/00 40432752/00;C005439_07;30
0L004;SFL 4/3 XL;1962;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE USA INC.;2009;2014;10035630/00;C006042_00;0,2
0R061;SFR 20 EVO SY;2157;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2012;2014;10035629/00;C006039_00;0,4
0R089;sfr 24 evo hf;2366;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;EMBOTELLADORA CARAL S.A.C.;2014;2014;30311682/02;CC005885_02;0,3
0R002;SFR 12EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10035614/00;C005993_00;0,5
0R002;SFR 12EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10035570/00;C005993_01;0,5
0R117;SFR 6 EVO 3 SINCRO;2338;E3 - East Europe;BULGARIA;SIPA BALKANS;PARTY DRINKS LTD;2014;2014;10035391/00;C006034_00;0,5
0L091;SFL 6/6;2132;AF1 - North Africa, France, Belgium & Luxembourg;FRANCIA;SIPA WEST EUROPE;SERIOPLAST LAVARDAC S.A.S.;2011;2014;10035387/00;C006024_01;0,2
0L224;SFL 6/6XXL;2416;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC. FOOD SERVICE OILS BUS UNIT BLDG #6;2015;2014;10035386/00;C005979_01;0,75 GAL
0L181;SFL 4/3XL;2348;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC.;2015;2014;10035342/01;C005979_01;0,75 GAL
0R104;SFR CIB LAB;2266;E2 - North Europe;NORVEGIA;SIPA POLAND;PETPACK DRIKKER AS;2013;2014;10035286;C006021_02;0,5
0L142;SFL 4/4;2238;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;VOLUME INJECTION PRODUCTS PTY LTD;2014;2014;40429326/00;C005815_01;0,25
0R002;SFR 12EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10035399/00;C005995_00;1
0L142;SFL 4/4 HF;2238;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;VOLUME INJECTION PRODUCTS PTY LTD;2014;2014;404299123/00;C005818_01;0,5
0R002;SFR 12EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10035398/00;C005995_01;1
0R149;SFR 10;2412;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2014;2014;10035481/00 10032699/00;C005639_00;1,25
0R149;SFR 10;2412;IN - India;INDIA;SIPA INDIA;VARUN BEVERAGES LIMITED;2014;2014;10035478;C300265_00;2,25
0R109;SFR 8 EVO 3 SINCRO;2297;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;N'GAOUS CONSERVES SPA;2014;2014;10035502/00;C006008_01;1,5
0R109;SFR 8 EVO 3 SINCRO;2297;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;N'GAOUS CONSERVES SPA;2014;2014;10035410/00;C006027_00;0,33
0R109;SFR 8 EVO 3 SINCRO;2297;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;N'GAOUS CONSERVES SPA;2014;2014;10035408/00;C006010_01;2
0R109;SFR 8 EVO 3 SINCRO;2297;AF1 - North Africa, France, Belgium & Luxembourg;ALGERIA;SIPA NORTH AFRICA;N'GAOUS CONSERVES SPA;2014;2014;10035407/00;C006005_01;1
0R117;SFR 6 EVO;2338;E3 - East Europe;BULGARIA;SIPA BALKANS;PARTY DRINKS LTD;2014;2014;10035397;C006015_00;0,5
0R117;SFR 6 EVO 3 SINCRO;2338;E3 - East Europe;BULGARIA;SIPA BALKANS;PARTY DRINKS LTD;2014;2014;10035396/00;C006029_01;0,3
0R104;SFR12 EVO SYNCRO ciblab;2266;E2 - North Europe;NORVEGIA;SIPA POLAND;PETPACK DRIKKER AS;2013;2014;10035285/00;C006017_01;1
0R105;SFR 12 EVO;2267;E1 - West Europe;ITALIA;SIPA WEST EUROPE;PONTI SPA;2013;2014;10033398/00;C005429_04;1
0R100;SFR 20 Evo2 SYNCRO HF;2262;SA3 - Conosur;ARGENTINA;SIPA SOUTH AMERICA;ALPLA Avellaneda SA;2015;2014;10035010/00;C005925_01;0,5
0L117;SFL 4/4;2197;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;VISIT JSC;2014;2014;10034832;C005981_01;2
0L117;SFL4/4;2197;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;VISIT JSC;2014;2014;10034819/00;C005968_01;0,9
0R063;SFR20 EVO SY;2159;SA4 - Andina Region & Caribe;GIAMAICA;SIPA MEXICO & ANDINA;PEPSI COLA JAMAICA BOTTLING CO. LTD.;2012;2014;10121167/00;C200598_00;0,6
0R142;SFR 12;2371;E3 - East Europe;POLONIA;SIPA POLAND;TYMBARK-MWS Sp. z o.o.;2014;2014;10034758;C005971_02;1
0L117;SFL4/4;2197;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;VISIT JSC;2014;2014;10034747/00;C005980_00;0,5
0R086;SFR EVO CIB-LAB;2221;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA FAR EAST;URC VIETNAM CO., LTD;2015;2014;10034775/00;C005961_01;0,5
0L148;SFL6/4XXL;2250;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034815/00;C300222_00;8
0L148;SFL6/4XXL;2250;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034796/00;C005969_01;10
0L108;SFL 4/4;2167;E2 - North Europe;GERMANIA;SIPA WEST EUROPE;SICON GMBH & CO. KG;2014;2014;10034797/00;C006002_00;0,5Lt
0L135;SFL 4/2 XL;2231;E3 - East Europe;FEDERAZIONERUSSA;SIPA RUSSIA;LLC CARGILL;2013;2014;10034765/00;C004996_05;5
0L211;SFL 2/2;2384;FE1 - China;CHINA;SIPA CHINA;TIBET HIGHLAND NATURAL WATER LTD;2016;2014;10034757;C005790_08;12
0L210;SFL 2/2;2383;FE1 - China;CHINA;SIPA CHINA;TIBET HIGHLAND NATURAL WATER LTD;2016;2014;10034746;C005790_08;12
0L124;SFL6/6;2204;SA1 - Mexico;MEXICO;SIPA MEXICO & ANDINA;ENVASES UNIVERSALES DE MEXICO;2013;2014;10034638/00;C005976_00;5
0L127;SFL 6/6 HF;2207;SA2 - Brazil;BRASILE;SIPA SOUTH AMERICA;CRISTALPET DO BRASIL INDUSTRIA DE EMBALAGENS LTDA;2014;2014;10034604/00 10034634/00;C005883_02;2
0R137;SFR24;2365;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2015;2014;10034592;CC005890_02;0,35
0R142;SFR 12 Evo 3;2371;E3 - East Europe;POLONIA;SIPA POLAND;TYMBARK-MWS Sp. z o.o.;2014;2014;10034591/00;C005970_01;0,9
0L224;SFL6/6 XXL;2416;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC. FOOD SERVICE OILS BUS UNIT BLDG #6;2015;2014;10034556;C005500_13;1GAL
0L181;SFL4/3XL;2348;NA - North America;STATIUNITI;SIPA NORTH AMERICA;CARGILL INC.;2015;2014;10034575/00;C005500_13;1GAL
0L186;SFL6/6XXL;2424;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10033705;C300372_00;5
0L185;SFL6/6XXL;2423;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10033706;C300372_00;5
0L185;SFL 6/6 XXL;2423;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034384/00;C300258_00;5,258
0L185;SFL 6/6 XXL;2423;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034496/00;C300382_00;5
0R098;SFR 16 Evo 2 Syn;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10034506/00;C005941_02;1
0L180;SFL 4/4 XL;2347;NA - North America;STATIUNITI;SIPA NORTH AMERICA;PARKER PLASTICS INC;2014;2014;10034524/00;C005975_00;16 OZ
0R140;SFR 16 EVO SY;2369;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;THE BEVERAGE COMPANY PTY LTD - 43SIP01;2013;2014;10034543/00;CC005549_00;1,25
0R098;SFR 16;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10034515;C005939_02;0,33
0L185;SFL 6/6 XXL;2423;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034386/00;C300449_00;4
0L176;SFL 6/6;2319;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034381/00;C300401_00;0,9
0L176;SFL 6/6;2319;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034365/00;C300425_01;1,8
0L176;SFL 6/6;2319;FE1 - China;CHINA;SIPA CHINA;KERRY OILS & GRAINS (TIANJIN) LTD.;2014;2014;10034348/00;C300417_01;2,5
0L178;SFL4/4;2345;E1 - West Europe;ITALIA;SIPA WEST EUROPE;PONTI SPA;2014;2014;10034291/00;C005478_03;0,205
0L171;SFL 6/6;2314;SA3 - Conosur;ARGENTINA;SIPA SOUTH AMERICA;NUTRECO ALIMENTOS SA;2013;2014;10034053/01;C005861_01;2
0L171;SFL 6/6;2314;SA3 - Conosur;ARGENTINA;SIPA SOUTH AMERICA;NUTRECO ALIMENTOS SA;2013;2014;10034053/00;C005861_01;2
0R136;SFR 24 EVO 3 SY;2364;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2014;2014;10033991/00;C005864_03;0,35
0R136;SFR 24 EVO 3 SY;2364;FE2 - Rest of Far East & Oceania;VIETNAM;SIPA WEST EUROPE;GEA PROCOMAC SPA;2014;2014;10033993/00;C005857_03;0,48
0R002;SFR 12 EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10034037/00;C005786_06;1,25
0R076;SFR12;2182;SA4 - Andina Region & Caribe;GUATEMALA;SIPA MEXICO & ANDINA;CIA DE JARABES Y BEBIDAS GASEOSAS LA MARIPOSA,S.A;2012;2014;10121151/00;C200358_01;0,355
0R089;SFR 24 EVO HF;2366;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;EMBOTELLADORA CARAL S.A.C.;2014;2014;10034162;C005617_09;0,5
0R089;sfr 24 evo hf;2366;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;EMBOTELLADORA CARAL S.A.C.;2014;2014;10033969;C005885_02;0,3
0R002;SFR 12 EVO HF;1990;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS PET SA;2009;2014;10033926/00;C005786_05;1,25
0L050;SFL 6/6 XL =6/6modificata con H,STP, 483mm;2040;NA - North America;STATIUNITI;SIPA NORTH AMERICA;MONARCH PLASTICS;2010;2014;10033921/00;CC005464_07;10Oz
0L122;SFL6/6;2202;SA4 - Andina Region & Caribe;COLOMBIA;SIPA MEXICO & ANDINA;RPM COLOMBIA SAS;2013;2014;10121145/00;C200608_03;1,7
0L122;SFL6/6;2202;SA4 - Andina Region & Caribe;COLOMBIA;SIPA MEXICO & ANDINA;RPM COLOMBIA SAS;2013;2014;10121147/00;C200609_01;0,4
0L142;SFL 4/4 HF;2238;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;VOLUME INJECTION PRODUCTS PTY LTD;2014;2014;10033798/00;C005818_01;0,5
0L163;SFL 2/2;2306;E1 - West Europe;ITALIA;SIPA WEST EUROPE;BLU SERVICE SRL;2018;2014;10032418;C005683_05;18
0R098;SFR CIB LAB;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10033755/00;C005939_02;0,33
0R098;SFR CIB LAB;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10033806/00;C005941_01;1
0L178;SFL6/4 CIB-LAB;2345;E1 - West Europe;ITALIA;SIPA WEST EUROPE;PONTI SPA;2014;2014;10033799;C005478_02;0,205
0R089;SFR 24 Hybrid Evo2 Syn;2366;SA4 - Andina Region & Caribe;PERU';SIPA MEXICO & ANDINA;EMBOTELLADORA CARAL S.A.C.;2014;2014;10033773/00;C005884_01;1,5
0R011;SFR16 Evo HF;2016;SA4 - Andina Region & Caribe;EQUADOR;SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS ECUADOR SANMINDEC S.A.;2011;2014;10033676/00;C005919_01;1,25
0R108;SFR 8 EVO;2296;E2 - North Europe;SVEZIA;SIPA POLAND;HERRLJUNGA DRYCKER AB;2013;2014;100337531;C005666_01;1
0R098;SFR CIB LAB;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10033671/00;C005939_00;0,33
0L080;SFL 6/4 HF;2093;NA - North America;STATIUNITI;SIPA NORTH AMERICA;PREFORMS PLUS INC.;2012;2014;10033437/00;C005931_00;1 Gal
0R100;SFR 20 Evo2 SYNCRO HYBRID;2262;SA3 - Conosur;ARGENTINA;SIPA SOUTH AMERICA;ALPLA Avellaneda SA;2015;2014;10033624/00;C005912_01;2,25
0R100;SFR 20 Evo SYNCRO HYBRID;2262;SA3 - Conosur;ARGENTINA;SIPA SOUTH AMERICA;ALPLA Avellaneda SA;2015;2014;10033612/00;C005921_01;1,5
0L061;SFL 6/6;2055;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE PLAINFIELD, LLC;2012;2014;30121456/00;C200522_00;32Oz
0L092;SFL 6/6;2134;NA - North America;STATIUNITI;SIPA NORTH AMERICA;LOGOPLASTE RACINE, LLC;2012;2014;30121456/00;C200522_00;32Oz
0R011;SFR16 Evo HF;2016;SA4 - Andina Region & Caribe;EQUADOR;SIPA MEXICO & ANDINA;SAN MIGUEL INDUSTRIAS ECUADOR SANMINDEC S.A.;2011;2014;10121124/01;C005888_00;0,25
0L142;SFL 4/4;2238;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;VOLUME INJECTION PRODUCTS PTY LTD;2014;2014;10033038;C005846_00;0,25
0L005;SFL 4/4 XL;1963;SA4 - Andina Region & Caribe;GUATEMALA;SIPA MEXICO & ANDINA;PROVEEDORA DE SERVICIOS SOCIEDAD ANONIMA;2011;2014;10121129/00;C200569_00;0,35
0R108;SFR 8 EVO;2296;E2 - North Europe;SVEZIA;SIPA POLAND;HERRLJUNGA DRYCKER AB;2013;2014;10032748/00;C005859_00;0,5
0R108;SFR 8 EVO;2296;E2 - North Europe;SVEZIA;SIPA POLAND;HERRLJUNGA DRYCKER AB;2013;2014;10032747/00;C005858_00;0,5
0R111;SFR 6 EVO;2301;NA - North America;CANADA;SIPA NORTH AMERICA;BIG 8 BEVERAGES LTD;2013;2014;10031434/01;C005680_02;1
0R111;SFR 6 EVO;2301;NA - North America;CANADA;SIPA NORTH AMERICA;BIG 8 BEVERAGES LTD;2013;2014;10032753/00;C005680_02;1
0L028;SFL 6/4L;1986;E1 - West Europe;SPAGNA;SIPA WEST EUROPE;MANANTIALES DE PIEDRA S.A.;2010;2014;10032736/00;C004523_03;5
0L038;SFL 2/2;2015;E2 - North Europe;OLANDA;SIPA WEST EUROPE;EUROKEG B.V.;2012;2014;10032742;C004729_02;20
0L169;SFL 6/6;2312;E1 - West Europe;SPAGNA;SIPA WEST EUROPE;MANANTIALES DE PIEDRA S.A.;2013;2014;10032694/00;C005854_02;0,5
0R098;SFR16 EVO SYN;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10032693/00;C005844_00;0,5
0R098;SFR16 EVO SYN;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10032688/00;C005845_01;1
0R098;SFR 16 Evo 2 Syn;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10032629/00;C005842_00;1,5
0R098;SFR 16 Evo 2 Syn;2260;CA - Turkey;TURCHIA;SIPA TURKEY;FRUKO MESRUBAT SANAYII LTD. STI.;2014;2014;10032690/00;C005839_00;2
0L098;SFL 6/6;2140;NA - North America;CANADA;SIPA NORTH AMERICA;MONARCH PLASTICS;2012;2014;10031882/00;C005794_01;20oz
0L038;SFL 2/2;2015;E2 - North Europe;OLANDA;SIPA WEST EUROPE;EUROKEG B.V.;2012;2014;10031919/01;C005779_00;10
0L142;CIB LAB SFL 6/4 HF;2238;AF3 - South Africa;SUDAFRICA;SIPA SOUTH AFRICA;VOLUME INJECTION PRODUCTS PTY LTD;2014;2014;10032596;C005860_00;0,5
0L122;SFL6/6;2202;SA4 - Andina Region & Caribe;COLOMBIA;SIPA MEXICO & ANDINA;RPM COLOMBIA SAS;2013;2014;10032551;C005832_01;1,7
